Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Xiphorhynchus susurrans,Cocoa Woodcreeper,0.2428,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_112.wav
0.0,3.0,Furnarius leucopus,Pale-legged Hornero,0.2237,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_112.wav
3.0,6.0,Furnarius leucopus,Pale-legged Hornero,0.2543,C:\Users\JOINER PEREZ\Desktop\kal\con ia\fragmentos\fragmento_112.wav
