Start (s),End (s),Scientific name,Common name,Confidence,File
3.0,6.0,Tyrannus dominicensis,Gray Kingbird,0.3139,C:\Users\JOINER PEREZ\Desktop\kal\con ia\ultima carpeta\fragmento_138.wav
